,SOC,SOH,Power,Temperature,SEI_after,SEI_delta
1014,75,1,0.47368,23,1.00E-08,49.915452
1015,75,1,0.57895,23,1.00E-08,51.323273
1016,75,1,0.68421,23,1.00E-08,52.79080599
1017,75,1,0.78947,23,1.00E-08,54.317976
1018,75,1,0.89474,23,1.00E-08,55.889545
1019,75,1,1,23,1.00E-08,57.53565199
1030,75,1.1111,0.052632,23,1.11E-08,44.762921
1031,75,1.1111,0.15789,23,1.11E-08,45.91987101
1032,75,1.1111,0.26316,23,1.11E-08,47.12947001
1033,75,1.1111,0.36842,23,1.11E-08,48.37714901
1034,75,1.1111,0.47368,23,1.11E-08,49.667206
1035,75,1.1111,0.57895,23,1.11E-08,51.00790201
1036,75,1.1111,0.68421,23,1.11E-08,52.406017
1037,75,1.1111,0.78947,23,1.11E-08,53.85903901
1038,75,1.1111,0.89474,23,1.11E-08,55.35062901
1039,75,1.1111,1,23,1.11E-08,56.909268
1050,75,1.2222,0.052632,23,1.22E-08,44.74116
1051,75,1.2222,0.15789,23,1.22E-08,45.85442099
1052,75,1.2222,0.26316,23,1.22E-08,47.011938
1053,75,1.2222,0.36842,23,1.22E-08,48.221638
1054,75,1.2222,0.47368,23,1.22E-08,49.469861
1055,75,1.2222,0.57895,23,1.22E-08,50.746596
1056,75,1.2222,0.68421,23,1.22E-08,52.08917799
1057,75,1.2222,0.78947,23,1.22E-08,53.468215
1058,75,1.2222,0.89474,23,1.22E-08,54.89707499
1059,75,1.2222,1,23,1.22E-08,56.380756
1070,75,1.3333,0.052632,23,1.33E-08,44.72385101
1071,75,1.3333,0.15789,23,1.33E-08,45.812541
1072,75,1.3333,0.26316,23,1.33E-08,46.92655501
1073,75,1.3333,0.36842,23,1.33E-08,48.08059401
1074,75,1.3333,0.47368,23,1.33E-08,49.285316
1075,75,1.3333,0.57895,23,1.33E-08,50.52943801
1076,75,1.3333,0.68421,23,1.33E-08,51.80500501
1077,75,1.3333,0.78947,23,1.33E-08,53.12837201
1078,75,1.3333,0.89474,23,1.33E-08,54.51086901
1079,75,1.3333,1,23,1.33E-08,55.919109
1090,75,1.4444,0.052632,23,1.44E-08,44.707242
1091,75,1.4444,0.15789,23,1.44E-08,45.757561
1092,75,1.4444,0.26316,23,1.44E-08,46.84803
1093,75,1.4444,0.36842,23,1.44E-08,47.96316599
1094,75,1.4444,0.47368,23,1.44E-08,49.13657299
1095,75,1.4444,0.57895,23,1.44E-08,50.335434
1096,75,1.4444,0.68421,23,1.44E-08,51.57188999
1097,75,1.4444,0.78947,23,1.44E-08,52.847841
1098,75,1.4444,0.89474,23,1.44E-08,54.17373099
1099,75,1.4444,1,23,1.44E-08,55.528617
1110,75,1.5556,0.052632,23,1.56E-08,44.69304201
1111,75,1.5556,0.15789,23,1.56E-08,45.726248
1112,75,1.5556,0.26316,23,1.56E-08,46.76796498
1113,75,1.5556,0.36842,23,1.56E-08,47.86904998
1114,75,1.5556,0.47368,23,1.56E-08,48.995913
1115,75,1.5556,0.57895,23,1.56E-08,50.15012301
1116,75,1.5556,0.68421,23,1.56E-08,51.35706201
1117,75,1.5556,0.78947,23,1.56E-08,52.595013
1118,75,1.5556,0.89474,23,1.56E-08,53.85833601
1119,75,1.5556,1,23,1.56E-08,55.18067901
1130,75,1.6667,0.052632,23,1.67E-08,44.68132301
1131,75,1.6667,0.15789,23,1.67E-08,45.67785601
1132,75,1.6667,0.26316,23,1.67E-08,46.719837
1133,75,1.6667,0.36842,23,1.67E-08,47.77667902
1134,75,1.6667,0.47368,23,1.67E-08,48.87675101
1135,75,1.6667,0.57895,23,1.67E-08,50.004529
1136,75,1.6667,0.68421,23,1.67E-08,51.16242502
1137,75,1.6667,0.78947,23,1.67E-08,52.364505
1138,75,1.6667,0.89474,23,1.67E-08,53.59975902
1139,75,1.6667,1,23,1.67E-08,54.874481
1150,75,1.7778,0.052632,23,1.78E-08,44.670807
1151,75,1.7778,0.15789,23,1.78E-08,45.64829801
1152,75,1.7778,0.26316,23,1.78E-08,46.64996903
1153,75,1.7778,0.36842,23,1.78E-08,47.691231
1154,75,1.7778,0.47368,23,1.78E-08,48.76252501
1155,75,1.7778,0.57895,23,1.78E-08,49.86312002
1156,75,1.7778,0.68421,23,1.78E-08,50.99460102
1157,75,1.7778,0.78947,23,1.78E-08,52.15200501
1158,75,1.7778,0.89474,23,1.78E-08,53.35655402
1159,75,1.7778,1,23,1.78E-08,54.58775201
1170,75,1.8889,0.052632,23,1.89E-08,44.65855599
1171,75,1.8889,0.15789,23,1.89E-08,45.625609
1172,75,1.8889,0.26316,23,1.89E-08,46.599821
1173,75,1.8889,0.36842,23,1.89E-08,47.618161
1174,75,1.8889,0.47368,23,1.89E-08,48.65719597
1175,75,1.8889,0.57895,23,1.89E-08,49.72906098
1176,75,1.8889,0.68421,23,1.89E-08,50.829376
1177,75,1.8889,0.78947,23,1.89E-08,51.96774599
1178,75,1.8889,0.89474,23,1.89E-08,53.12428799
1179,75,1.8889,1,23,1.89E-08,54.324481
1190,75,2,0.052632,23,2.00E-08,44.64721799
1191,75,2,0.15789,23,2.00E-08,45.579537
1192,75,2,0.26316,23,2.00E-08,46.55207299
1193,75,2,0.36842,23,2.00E-08,47.54340098
1194,75,2,0.47368,23,2.00E-08,48.56039801
1195,75,2,0.57895,23,2.00E-08,49.617006
1196,75,2,0.68421,23,2.00E-08,50.68428399
1197,75,2,0.78947,23,2.00E-08,51.78541699
1198,75,2,0.89474,23,2.00E-08,52.924726
1199,75,2,1,23,2.00E-08,54.083378
1210,74,1,0.052632,23,1.00E-08,44.778342
1211,74,1,0.15789,23,1.00E-08,45.976255
1212,74,1,0.26316,23,1.00E-08,47.20609299
1213,74,1,0.36842,23,1.00E-08,48.497964
1214,74,1,0.47368,23,1.00E-08,49.83255199
1215,74,1,0.57895,23,1.00E-08,51.210571
1216,74,1,0.68421,23,1.00E-08,52.66633801
1217,74,1,0.78947,23,1.00E-08,54.16607899
1218,74,1,0.89474,23,1.00E-08,55.72377099
1219,74,1,1,23,1.00E-08,57.33316299
1230,74,1.1111,0.052632,23,1.11E-08,44.75573601
1231,74,1.1111,0.15789,23,1.11E-08,45.902061
1232,74,1.1111,0.26316,23,1.11E-08,47.08739001
1233,74,1.1111,0.36842,23,1.11E-08,48.32504201
1234,74,1.1111,0.47368,23,1.11E-08,49.60787501
1235,74,1.1111,0.57895,23,1.11E-08,50.935923
1236,74,1.1111,0.68421,23,1.11E-08,52.31686601
1237,74,1.1111,0.78947,23,1.11E-08,53.740644
1238,74,1.1111,0.89474,23,1.11E-08,55.211694
1239,74,1.1111,1,23,1.11E-08,56.74370601
1250,74,1.2222,0.052632,23,1.22E-08,44.736241
1251,74,1.2222,0.15789,23,1.22E-08,45.846224
1252,74,1.2222,0.26316,23,1.22E-08,46.99719299
1253,74,1.2222,0.36842,23,1.22E-08,48.17936399
1254,74,1.2222,0.47368,23,1.22E-08,49.403732
1255,74,1.2222,0.57895,23,1.22E-08,50.681114
1256,74,1.2222,0.68421,23,1.22E-08,52.00360001
1257,74,1.2222,0.78947,23,1.22E-08,53.36068699
1258,74,1.2222,0.89474,23,1.22E-08,54.790366
1259,74,1.2222,1,23,1.22E-08,56.242149
1270,74,1.3333,0.052632,23,1.33E-08,44.718824
1271,74,1.3333,0.15789,23,1.33E-08,45.79522601
1272,74,1.3333,0.26316,23,1.33E-08,46.90929301
1273,74,1.3333,0.36842,23,1.33E-08,48.05491
1274,74,1.3333,0.47368,23,1.33E-08,49.24240501
1275,74,1.3333,0.57895,23,1.33E-08,50.47477801
1276,74,1.3333,0.68421,23,1.33E-08,51.74337201
1277,74,1.3333,0.78947,23,1.33E-08,53.05719901
1278,74,1.3333,0.89474,23,1.33E-08,54.41375101
1279,74,1.3333,1,23,1.33E-08,55.81560101
1290,74,1.4444,0.052632,23,1.44E-08,44.70290099
1291,74,1.4444,0.15789,23,1.44E-08,45.74725801
1292,74,1.4444,0.26316,23,1.44E-08,46.823362
1293,74,1.4444,0.36842,23,1.44E-08,47.940711
1294,74,1.4444,0.47368,23,1.44E-08,49.096408
1295,74,1.4444,0.57895,23,1.44E-08,50.284875
1296,74,1.4444,0.68421,23,1.44E-08,51.51314201
1297,74,1.4444,0.78947,23,1.44E-08,52.786782
1298,74,1.4444,0.89474,23,1.44E-08,54.09059501
1299,74,1.4444,1,23,1.44E-08,55.44516599
1310,74,1.5556,0.052632,23,1.56E-08,44.689418
1311,74,1.5556,0.15789,23,1.56E-08,45.71288801
1312,74,1.5556,0.26316,23,1.56E-08,46.75865298
1313,74,1.5556,0.36842,23,1.56E-08,47.846228
1314,74,1.5556,0.47368,23,1.56E-08,48.96751698
1315,74,1.5556,0.57895,23,1.56E-08,50.116003
1316,74,1.5556,0.68421,23,1.56E-08,51.31176699
1317,74,1.5556,0.78947,23,1.56E-08,52.541662
1318,74,1.5556,0.89474,23,1.56E-08,53.80601299
1319,74,1.5556,1,23,1.56E-08,55.114333
1330,74,1.6667,0.052632,23,1.67E-08,44.68035101
1331,74,1.6667,0.15789,23,1.67E-08,45.67836202
1332,74,1.6667,0.26316,23,1.67E-08,46.69386399
1333,74,1.6667,0.36842,23,1.67E-08,47.75499001
1334,74,1.6667,0.47368,23,1.67E-08,48.85361699
1335,74,1.6667,0.57895,23,1.67E-08,49.97983802
1336,74,1.6667,0.68421,23,1.67E-08,51.137525
1337,74,1.6667,0.78947,23,1.67E-08,52.328246
1338,74,1.6667,0.89474,23,1.67E-08,53.55838301
1339,74,1.6667,1,23,1.67E-08,54.814619
1350,74,1.7778,0.052632,23,1.78E-08,44.66910601
1351,74,1.7778,0.15789,23,1.78E-08,45.64216502
1352,74,1.7778,0.26316,23,1.78E-08,46.65259
1353,74,1.7778,0.36842,23,1.78E-08,47.67418102
1354,74,1.7778,0.47368,23,1.78E-08,48.73680701
1355,74,1.7778,0.57895,23,1.78E-08,49.83795302
1356,74,1.7778,0.68421,23,1.78E-08,50.96857101
1357,74,1.7778,0.78947,23,1.78E-08,52.12511701
1358,74,1.7778,0.89474,23,1.78E-08,53.31900803
1359,74,1.7778,1,23,1.78E-08,54.54972801
1370,74,1.8889,0.052632,23,1.89E-08,44.65678599
1371,74,1.8889,0.15789,23,1.89E-08,45.60970298
1372,74,1.8889,0.26316,23,1.89E-08,46.59290399
1373,74,1.8889,0.36842,23,1.89E-08,47.60625797
1374,74,1.8889,0.47368,23,1.89E-08,48.64929398
1375,74,1.8889,0.57895,23,1.89E-08,49.716313
1376,74,1.8889,0.68421,23,1.89E-08,50.80623099
1377,74,1.8889,0.78947,23,1.89E-08,51.93351097
1378,74,1.8889,0.89474,23,1.89E-08,53.103538
1379,74,1.8889,1,23,1.89E-08,54.294461
1390,74,2,0.052632,23,2.00E-08,44.647095
1391,74,2,0.15789,23,2.00E-08,45.584309
1392,74,2,0.26316,23,2.00E-08,46.55484799
1393,74,2,0.36842,23,2.00E-08,47.53640998
1394,74,2,0.47368,23,2.00E-08,48.54963801
1395,74,2,0.57895,23,2.00E-08,49.602719
1396,74,2,0.68421,23,2.00E-08,50.674472
1397,74,2,0.78947,23,2.00E-08,51.77206798
1398,74,2,0.89474,23,2.00E-08,52.90247501
1399,74,2,1,23,2.00E-08,54.073058
1410,73,1,0.052632,23,1.00E-08,44.771238
1411,73,1,0.15789,23,1.00E-08,45.946385
1412,73,1,0.26316,23,1.00E-08,47.166655
1413,73,1,0.36842,23,1.00E-08,48.43674101
1414,73,1,0.47368,23,1.00E-08,49.76392001
1415,73,1,0.57895,23,1.00E-08,51.129041
1416,73,1,0.68421,23,1.00E-08,52.549166
1417,73,1,0.78947,23,1.00E-08,54.04025099
1418,73,1,0.89474,23,1.00E-08,55.556092
1419,73,1,1,23,1.00E-08,57.143277
1430,73,1.1111,0.052632,23,1.11E-08,44.750691
1431,73,1.1111,0.15789,23,1.11E-08,45.87701601
1432,73,1.1111,0.26316,23,1.11E-08,47.05218001
1433,73,1.1111,0.36842,23,1.11E-08,48.275591
1434,73,1.1111,0.47368,23,1.11E-08,49.54169501
1435,73,1.1111,0.57895,23,1.11E-08,50.85587301
1436,73,1.1111,0.68421,23,1.11E-08,52.21736101
1437,73,1.1111,0.78947,23,1.11E-08,53.62001101
1438,73,1.1111,0.89474,23,1.11E-08,55.08535601
1439,73,1.1111,1,23,1.11E-08,56.58412501
1450,73,1.2222,0.052632,23,1.22E-08,44.730322
1451,73,1.2222,0.15789,23,1.22E-08,45.83121599
1452,73,1.2222,0.26316,23,1.22E-08,46.97956099
1453,73,1.2222,0.36842,23,1.22E-08,48.149452
1454,73,1.2222,0.47368,23,1.22E-08,49.35970999
1455,73,1.2222,0.57895,23,1.22E-08,50.62644899
1456,73,1.2222,0.68421,23,1.22E-08,51.923353
1457,73,1.2222,0.78947,23,1.22E-08,53.276082
1458,73,1.2222,0.89474,23,1.22E-08,54.681302
1459,73,1.2222,1,23,1.22E-08,56.11750499
1470,73,1.3333,0.052632,23,1.33E-08,44.71518601
1471,73,1.3333,0.15789,23,1.33E-08,45.777217
1472,73,1.3333,0.26316,23,1.33E-08,46.88360401
1473,73,1.3333,0.36842,23,1.33E-08,48.02236901
1474,73,1.3333,0.47368,23,1.33E-08,49.20361001
1475,73,1.3333,0.57895,23,1.33E-08,50.419177
1476,73,1.3333,0.68421,23,1.33E-08,51.67810601
1477,73,1.3333,0.78947,23,1.33E-08,52.98347301
1478,73,1.3333,0.89474,23,1.33E-08,54.318743
1479,73,1.3333,1,23,1.33E-08,55.71053
1490,73,1.4444,0.052632,23,1.44E-08,44.70063999
1491,73,1.4444,0.15789,23,1.44E-08,45.74345299
1492,73,1.4444,0.26316,23,1.44E-08,46.81545801
1493,73,1.4444,0.36842,23,1.44E-08,47.920458
1494,73,1.4444,0.47368,23,1.44E-08,49.059576
1495,73,1.4444,0.57895,23,1.44E-08,50.249992
1496,73,1.4444,0.68421,23,1.44E-08,51.469013
1497,73,1.4444,0.78947,23,1.44E-08,52.71922699
1498,73,1.4444,0.89474,23,1.44E-08,54.020009
1499,73,1.4444,1,23,1.44E-08,55.354166
1510,73,1.5556,0.052632,23,1.56E-08,44.68855998
1511,73,1.5556,0.15789,23,1.56E-08,45.69857798
1512,73,1.5556,0.26316,23,1.56E-08,46.74654398
1513,73,1.5556,0.36842,23,1.56E-08,47.818923
1514,73,1.5556,0.47368,23,1.56E-08,48.94538298
1515,73,1.5556,0.57895,23,1.56E-08,50.09464198
1516,73,1.5556,0.68421,23,1.56E-08,51.277106
1517,73,1.5556,0.78947,23,1.56E-08,52.49428699
1518,73,1.5556,0.89474,23,1.56E-08,53.74378198
1519,73,1.5556,1,23,1.56E-08,55.03813498
1530,73,1.6667,0.052632,23,1.67E-08,44.67642802
1531,73,1.6667,0.15789,23,1.67E-08,45.65947901
1532,73,1.6667,0.26316,23,1.67E-08,46.68894902
1533,73,1.6667,0.36842,23,1.67E-08,47.74601302
1534,73,1.6667,0.47368,23,1.67E-08,48.830958
1535,73,1.6667,0.57895,23,1.67E-08,49.952303
1536,73,1.6667,0.68421,23,1.67E-08,51.096731
1537,73,1.6667,0.78947,23,1.67E-08,52.28907301
1538,73,1.6667,0.89474,23,1.67E-08,53.49788501
1539,73,1.6667,1,23,1.67E-08,54.770146
1550,73,1.7778,0.052632,23,1.78E-08,44.66562901
1551,73,1.7778,0.15789,23,1.78E-08,45.63731801
1552,73,1.7778,0.26316,23,1.78E-08,46.63730502
1553,73,1.7778,0.36842,23,1.78E-08,47.66480201
1554,73,1.7778,0.47368,23,1.78E-08,48.72748402
1555,73,1.7778,0.57895,23,1.78E-08,49.81954401
1556,73,1.7778,0.68421,23,1.78E-08,50.94553502
1557,73,1.7778,0.78947,23,1.78E-08,52.10667502
1558,73,1.7778,0.89474,23,1.78E-08,53.28966601
1559,73,1.7778,1,23,1.78E-08,54.51302802
1570,73,1.8889,0.052632,23,1.89E-08,44.654911
1571,73,1.8889,0.15789,23,1.89E-08,45.602754
1572,73,1.8889,0.26316,23,1.89E-08,46.59161299
1573,73,1.8889,0.36842,23,1.89E-08,47.600281
1574,73,1.8889,0.47368,23,1.89E-08,48.62572297
1575,73,1.8889,0.57895,23,1.89E-08,49.69996099
1576,73,1.8889,0.68421,23,1.89E-08,50.798132
1577,73,1.8889,0.78947,23,1.89E-08,51.92931399
1578,73,1.8889,0.89474,23,1.89E-08,53.07434997
1579,73,1.8889,1,23,1.89E-08,54.267285
1590,73,2,0.052632,23,2.00E-08,44.646015
1591,73,2,0.15789,23,2.00E-08,45.57782199
1592,73,2,0.26316,23,2.00E-08,46.53494801
1593,73,2,0.36842,23,2.00E-08,47.53366
1594,73,2,0.47368,23,2.00E-08,48.54437899
1595,73,2,0.57895,23,2.00E-08,49.59338198
1596,73,2,0.68421,23,2.00E-08,50.66436601
1597,73,2,0.78947,23,2.00E-08,51.760589
1598,73,2,0.89474,23,2.00E-08,52.88827401
1599,73,2,1,23,2.00E-08,54.05017299
1610,72,1,0.052632,23,1.00E-08,44.763345
1611,72,1,0.15789,23,1.00E-08,45.938179
1612,72,1,0.26316,23,1.00E-08,47.139639
1613,72,1,0.36842,23,1.00E-08,48.3942
1614,72,1,0.47368,23,1.00E-08,49.689279
1615,72,1,0.57895,23,1.00E-08,51.044923
1616,72,1,0.68421,23,1.00E-08,52.446005
1617,72,1,0.78947,23,1.00E-08,53.899033
1618,72,1,0.89474,23,1.00E-08,55.406779
1619,72,1,1,23,1.00E-08,56.958288
1630,72,1.1111,0.052632,23,1.11E-08,44.74347501
1631,72,1.1111,0.15789,23,1.11E-08,45.87509501
1632,72,1.1111,0.26316,23,1.11E-08,47.02112
1633,72,1.1111,0.36842,23,1.11E-08,48.25024
1634,72,1.1111,0.47368,23,1.11E-08,49.492909
1635,72,1.1111,0.57895,23,1.11E-08,50.79405501
1636,72,1.1111,0.68421,23,1.11E-08,52.13340901
1637,72,1.1111,0.78947,23,1.11E-08,53.52777801
1638,72,1.1111,0.89474,23,1.11E-08,54.95790701
1639,72,1.1111,1,23,1.11E-08,56.455945
1650,72,1.2222,0.052632,23,1.22E-08,44.726147
1651,72,1.2222,0.15789,23,1.22E-08,45.82195
1652,72,1.2222,0.26316,23,1.22E-08,46.947855
1653,72,1.2222,0.36842,23,1.22E-08,48.102287
1654,72,1.2222,0.47368,23,1.22E-08,49.317909
1655,72,1.2222,0.57895,23,1.22E-08,50.572286
1656,72,1.2222,0.68421,23,1.22E-08,51.860176
1657,72,1.2222,0.78947,23,1.22E-08,53.194133
1658,72,1.2222,0.89474,23,1.22E-08,54.578161
1659,72,1.2222,1,23,1.22E-08,56.009985
1670,72,1.3333,0.052632,23,1.33E-08,44.710926
1671,72,1.3333,0.15789,23,1.33E-08,45.76430501
1672,72,1.3333,0.26316,23,1.33E-08,46.86273101
1673,72,1.3333,0.36842,23,1.33E-08,47.996065
1674,72,1.3333,0.47368,23,1.33E-08,49.16725901
1675,72,1.3333,0.57895,23,1.33E-08,50.373682
1676,72,1.3333,0.68421,23,1.33E-08,51.63257301
1677,72,1.3333,0.78947,23,1.33E-08,52.91144501
1678,72,1.3333,0.89474,23,1.33E-08,54.243886
1679,72,1.3333,1,23,1.33E-08,55.61509801
1690,72,1.4444,0.052632,23,1.44E-08,44.69806299
1691,72,1.4444,0.15789,23,1.44E-08,45.73427499
1692,72,1.4444,0.26316,23,1.44E-08,46.79351899
1693,72,1.4444,0.36842,23,1.44E-08,47.90192401
1694,72,1.4444,0.47368,23,1.44E-08,49.03756399
1695,72,1.4444,0.57895,23,1.44E-08,50.20740201
1696,72,1.4444,0.68421,23,1.44E-08,51.418753
1697,72,1.4444,0.78947,23,1.44E-08,52.658767
1698,72,1.4444,0.89474,23,1.44E-08,53.95763199
1699,72,1.4444,1,23,1.44E-08,55.280227
1710,72,1.5556,0.052632,23,1.56E-08,44.68420001
1711,72,1.5556,0.15789,23,1.56E-08,45.70060699
1712,72,1.5556,0.26316,23,1.56E-08,46.73380299
1713,72,1.5556,0.36842,23,1.56E-08,47.80273299
1714,72,1.5556,0.47368,23,1.56E-08,48.91159901
1715,72,1.5556,0.57895,23,1.56E-08,50.056337
1716,72,1.5556,0.68421,23,1.56E-08,51.23339
1717,72,1.5556,0.78947,23,1.56E-08,52.442955
1718,72,1.5556,0.89474,23,1.56E-08,53.69937598
1719,72,1.5556,1,23,1.56E-08,54.97701599
1730,72,1.6667,0.052632,23,1.67E-08,44.67339402
1731,72,1.6667,0.15789,23,1.67E-08,45.66452901
1732,72,1.6667,0.26316,23,1.67E-08,46.67735201
1733,72,1.6667,0.36842,23,1.67E-08,47.730286
1734,72,1.6667,0.47368,23,1.67E-08,48.813669
1735,72,1.6667,0.57895,23,1.67E-08,49.92032102
1736,72,1.6667,0.68421,23,1.67E-08,51.06372199
1737,72,1.6667,0.78947,23,1.67E-08,52.25383402
1738,72,1.6667,0.89474,23,1.67E-08,53.46339899
1739,72,1.6667,1,23,1.67E-08,54.71326102
1750,72,1.7778,0.052632,23,1.78E-08,44.66428501
1751,72,1.7778,0.15789,23,1.78E-08,45.64280202
1752,72,1.7778,0.26316,23,1.78E-08,46.63392103
1753,72,1.7778,0.36842,23,1.78E-08,47.665651
1754,72,1.7778,0.47368,23,1.78E-08,48.71653202
1755,72,1.7778,0.57895,23,1.78E-08,49.80484101
1756,72,1.7778,0.68421,23,1.78E-08,50.91602902
1757,72,1.7778,0.78947,23,1.78E-08,52.07393302
1758,72,1.7778,0.89474,23,1.78E-08,53.25547301
1759,72,1.7778,1,23,1.78E-08,54.479183
1770,72,1.8889,0.052632,23,1.89E-08,44.654163
1771,72,1.8889,0.15789,23,1.89E-08,45.60586797
1772,72,1.8889,0.26316,23,1.89E-08,46.58787999
1773,72,1.8889,0.36842,23,1.89E-08,47.60023299
1774,72,1.8889,0.47368,23,1.89E-08,48.62473499
1775,72,1.8889,0.57895,23,1.89E-08,49.68674298
1776,72,1.8889,0.68421,23,1.89E-08,50.78636999
1777,72,1.8889,0.78947,23,1.89E-08,51.91164498
1778,72,1.8889,0.89474,23,1.89E-08,53.058541
1779,72,1.8889,1,23,1.89E-08,54.25332898
1790,72,2,0.052632,23,2.00E-08,44.643663
1791,72,2,0.15789,23,2.00E-08,45.58217798
1792,72,2,0.26316,23,2.00E-08,46.53944701
1793,72,2,0.36842,23,2.00E-08,47.52917401
1794,72,2,0.47368,23,2.00E-08,48.532211
1795,72,2,0.57895,23,2.00E-08,49.58672698
1796,72,2,0.68421,23,2.00E-08,50.65144899
1797,72,2,0.78947,23,2.00E-08,51.75053799
1798,72,2,0.89474,23,2.00E-08,52.88346898
1799,72,2,1,23,2.00E-08,54.04977899
1810,71,1,0.052632,23,1.00E-08,44.757091
1811,71,1,0.15789,23,1.00E-08,45.906054
1812,71,1,0.26316,23,1.00E-08,47.111096
1813,71,1,0.36842,23,1.00E-08,48.34271501
1814,71,1,0.47368,23,1.00E-08,49.62824999
1815,71,1,0.57895,23,1.00E-08,50.95610599
1816,71,1,0.68421,23,1.00E-08,52.34620599
1817,71,1,0.78947,23,1.00E-08,53.782662
1818,71,1,0.89474,23,1.00E-08,55.261959
1819,71,1,1,23,1.00E-08,56.805842
1830,71,1.1111,0.052632,23,1.11E-08,44.740774
1831,71,1.1111,0.15789,23,1.11E-08,45.85170101
1832,71,1.1111,0.26316,23,1.11E-08,47.02103001
1833,71,1.1111,0.36842,23,1.11E-08,48.202713
1834,71,1.1111,0.47368,23,1.11E-08,49.44748001
1835,71,1.1111,0.57895,23,1.11E-08,50.73291501
1836,71,1.1111,0.68421,23,1.11E-08,52.055963
1837,71,1.1111,0.78947,23,1.11E-08,53.427853
1838,71,1.1111,0.89474,23,1.11E-08,54.843066
1839,71,1.1111,1,23,1.11E-08,56.32313
1850,71,1.2222,0.052632,23,1.22E-08,44.72145
1851,71,1.2222,0.15789,23,1.22E-08,45.801643
1852,71,1.2222,0.26316,23,1.22E-08,46.921656
1853,71,1.2222,0.36842,23,1.22E-08,48.078773
1854,71,1.2222,0.47368,23,1.22E-08,49.270429
1855,71,1.2222,0.57895,23,1.22E-08,50.52499301
1856,71,1.2222,0.68421,23,1.22E-08,51.79941701
1857,71,1.2222,0.78947,23,1.22E-08,53.123496
1858,71,1.2222,0.89474,23,1.22E-08,54.48152799
1859,71,1.2222,1,23,1.22E-08,55.903209
1870,71,1.3333,0.052632,23,1.33E-08,44.70760901
1871,71,1.3333,0.15789,23,1.33E-08,45.75296701
1872,71,1.3333,0.26316,23,1.33E-08,46.84918001
1873,71,1.3333,0.36842,23,1.33E-08,47.96840001
1874,71,1.3333,0.47368,23,1.33E-08,49.13090201
1875,71,1.3333,0.57895,23,1.33E-08,50.33182701
1876,71,1.3333,0.68421,23,1.33E-08,51.57371601
1877,71,1.3333,0.78947,23,1.33E-08,52.85420801
1878,71,1.3333,0.89474,23,1.33E-08,54.16534101
1879,71,1.3333,1,23,1.33E-08,55.52402701
1890,71,1.4444,0.052632,23,1.44E-08,44.693861
1891,71,1.4444,0.15789,23,1.44E-08,45.7097
1892,71,1.4444,0.26316,23,1.44E-08,46.774452
1893,71,1.4444,0.36842,23,1.44E-08,47.877022
1894,71,1.4444,0.47368,23,1.44E-08,49.00959299
1895,71,1.4444,0.57895,23,1.44E-08,50.172817
1896,71,1.4444,0.68421,23,1.44E-08,51.375564
1897,71,1.4444,0.78947,23,1.44E-08,52.619262
1898,71,1.4444,0.89474,23,1.44E-08,53.892499
1899,71,1.4444,1,23,1.44E-08,55.20582399
1910,71,1.5556,0.052632,23,1.56E-08,44.68246101
1911,71,1.5556,0.15789,23,1.56E-08,45.68965998
1912,71,1.5556,0.26316,23,1.56E-08,46.72691598
1913,71,1.5556,0.36842,23,1.56E-08,47.79695699
1914,71,1.5556,0.47368,23,1.56E-08,48.89660401
1915,71,1.5556,0.57895,23,1.56E-08,50.02881998
1916,71,1.5556,0.68421,23,1.56E-08,51.20351399
1917,71,1.5556,0.78947,23,1.56E-08,52.403596
1918,71,1.5556,0.89474,23,1.56E-08,53.65174298
1919,71,1.5556,1,23,1.56E-08,54.92801798
1930,71,1.6667,0.052632,23,1.67E-08,44.67152701
1931,71,1.6667,0.15789,23,1.67E-08,45.65347099
1932,71,1.6667,0.26316,23,1.67E-08,46.665594
1933,71,1.6667,0.36842,23,1.67E-08,47.71300901
1934,71,1.6667,0.47368,23,1.67E-08,48.797069
1935,71,1.6667,0.57895,23,1.67E-08,49.90229099
1936,71,1.6667,0.68421,23,1.67E-08,51.03430801
1937,71,1.6667,0.78947,23,1.67E-08,52.216986
1938,71,1.6667,0.89474,23,1.67E-08,53.42211801
1939,71,1.6667,1,23,1.67E-08,54.66398001
1950,71,1.7778,0.052632,23,1.78E-08,44.66251802
1951,71,1.7778,0.15789,23,1.78E-08,45.62665102
1952,71,1.7778,0.26316,23,1.78E-08,46.62489202
1953,71,1.7778,0.36842,23,1.78E-08,47.65092
1954,71,1.7778,0.47368,23,1.78E-08,48.69773901
1955,71,1.7778,0.57895,23,1.78E-08,49.782225
1956,71,1.7778,0.68421,23,1.78E-08,50.89950202
1957,71,1.7778,0.78947,23,1.78E-08,52.04096902
1958,71,1.7778,0.89474,23,1.78E-08,53.22169201
1959,71,1.7778,1,23,1.78E-08,54.44605303
1970,71,1.8889,0.052632,23,1.89E-08,44.65398899
1971,71,1.8889,0.15789,23,1.89E-08,45.59921797
1972,71,1.8889,0.26316,23,1.89E-08,46.58559499
1973,71,1.8889,0.36842,23,1.89E-08,47.57946798
1974,71,1.8889,0.47368,23,1.89E-08,48.62146898
1975,71,1.8889,0.57895,23,1.89E-08,49.681994
1976,71,1.8889,0.68421,23,1.89E-08,50.77047498
1977,71,1.8889,0.78947,23,1.89E-08,51.895474
1978,71,1.8889,0.89474,23,1.89E-08,53.04501398
